subject,trial,condition,accuracy
43,67,13,0.09090909090909091
43,68,9,0.4444444444444444
43,69,5,1.0
43,76,13,0.38461538461538464
43,77,5,1.0
43,78,13,0.1
43,79,9,0.3333333333333333
43,80,13,0.23076923076923078
43,81,9,0.4444444444444444
43,82,9,0.5
43,83,5,0.8
43,84,5,1.0
43,85,13,0.6153846153846154
43,86,9,0.5555555555555556
43,87,5,0.4
43,94,13,0.1111111111111111
43,95,13,0.23076923076923078
43,96,5,1.0
43,97,9,0.3333333333333333
43,98,5,0.8
43,99,5,0.6
43,100,9,0.2222222222222222
43,101,9,0.7777777777777778
43,102,9,0.5555555555555556
43,103,13,0.15384615384615385
43,104,5,1.0
43,105,13,0.3076923076923077
43,112,5,1.0
43,113,13,0.125
43,114,5,1.0
43,115,9,0.5555555555555556
43,116,5,1.0
43,117,9,0.4444444444444444
43,118,9,0.2222222222222222
43,119,5,1.0
43,120,13,0.23076923076923078
43,121,13,0.09090909090909091
43,122,9,0.5555555555555556
43,123,13,0.3076923076923077
43,130,13,0.5384615384615384
43,131,9,0.4444444444444444
43,132,9,0.2222222222222222
43,133,9,0.5555555555555556
43,134,5,1.0
43,135,9,0.3333333333333333
43,136,13,0.15384615384615385
43,137,13,0.15384615384615385
43,138,5,1.0
43,139,5,1.0
43,140,5,0.6
43,141,13,0.5384615384615384
43,148,9,0.5555555555555556
43,149,5,1.0
43,150,13,0.38461538461538464
43,151,9,0.5555555555555556
43,152,13,0.15384615384615385
43,153,13,0.23076923076923078
43,154,5,1.0
43,155,5,1.0
43,156,13,0.2222222222222222
43,157,9,0.5555555555555556
43,158,9,0.2222222222222222
43,159,5,1.0
44,4,13,0.38461538461538464
44,5,5,1.0
44,6,13,0.38461538461538464
44,7,5,1.0
44,8,9,1.0
44,9,5,1.0
44,10,9,1.0
44,11,9,1.0
44,12,9,0.2222222222222222
44,13,5,1.0
44,14,13,0.15384615384615385
44,15,13,0.23076923076923078
44,22,5,1.0
44,23,13,0.23076923076923078
44,24,9,0.2222222222222222
44,25,13,0.15384615384615385
44,26,9,0.8888888888888888
44,27,13,0.46153846153846156
44,28,5,1.0
44,29,9,0.5555555555555556
44,30,5,1.0
44,31,5,1.0
44,32,9,0.7777777777777778
44,33,13,0.2727272727272727
44,40,9,0.2222222222222222
44,41,13,0.23076923076923078
44,42,13,0.15384615384615385
44,43,5,1.0
44,44,9,0.5555555555555556
44,45,5,0.6
44,46,13,0.23076923076923078
44,47,5,1.0
44,48,5,0.4
44,49,13,0.0
44,50,9,0.4444444444444444
44,51,9,0.5555555555555556
44,58,5,1.0
44,59,5,1.0
44,60,13,0.46153846153846156
44,61,5,1.0
44,62,5,1.0
44,63,13,0.3076923076923077
44,64,9,0.4444444444444444
44,65,13,0.3333333333333333
44,66,9,0.5555555555555556
44,67,9,0.6666666666666666
44,68,9,0.6666666666666666
44,69,13,0.0
44,76,9,0.4444444444444444
44,77,13,0.38461538461538464
44,78,13,0.5384615384615384
44,79,13,0.07692307692307693
44,80,9,0.5555555555555556
44,81,5,1.0
44,82,5,0.6
44,83,9,0.6666666666666666
44,84,13,0.38461538461538464
44,85,5,1.0
44,86,5,0.0
44,87,9,0.1111111111111111
44,94,9,0.2222222222222222
44,95,9,0.8888888888888888
44,96,13,0.15384615384615385
44,97,13,0.23076923076923078
44,98,9,0.5555555555555556
44,99,5,1.0
44,100,9,0.3333333333333333
44,101,5,1.0
44,102,5,1.0
44,103,13,0.38461538461538464
44,104,13,0.23076923076923078
44,105,5,1.0
44,112,13,0.07692307692307693
44,113,5,1.0
44,114,13,0.23076923076923078
44,115,13,0.46153846153846156
44,116,5,1.0
44,117,5,1.0
44,118,5,1.0
44,119,9,0.3333333333333333
44,120,9,0.6666666666666666
44,121,9,0.5555555555555556
44,122,13,0.3076923076923077
44,123,9,0.7777777777777778
44,130,9,0.5555555555555556
44,131,5,1.0
44,132,9,0.4444444444444444
44,133,5,1.0
44,134,13,0.15384615384615385
44,135,13,0.15384615384615385
44,136,13,0.38461538461538464
44,137,9,0.3333333333333333
44,138,9,0.4444444444444444
44,139,13,0.46153846153846156
44,140,5,1.0
44,141,5,1.0
44,148,5,1.0
44,149,13,0.46153846153846156
44,150,13,0.5384615384615384
44,151,5,1.0
44,152,5,1.0
44,153,5,1.0
44,154,9,0.6666666666666666
44,155,9,0.6666666666666666
44,156,13,0.25
44,157,13,0.23076923076923078
44,158,9,0.2222222222222222
44,159,9,0.4444444444444444
45,4,5,1.0
45,5,9,0.2222222222222222
45,6,5,1.0
45,7,9,0.1111111111111111
45,8,9,0.125
45,9,13,0.15384615384615385
45,10,5,1.0
45,11,13,0.5384615384615384
45,12,13,0.15384615384615385
45,13,5,1.0
45,14,13,0.23076923076923078
45,15,9,0.2222222222222222
45,22,13,0.23076923076923078
45,23,9,0.4444444444444444
45,24,5,1.0
45,25,13,0.15384615384615385
45,26,5,1.0
45,27,13,0.15384615384615385
45,28,9,0.2222222222222222
45,29,5,0.6
45,30,9,0.3333333333333333
45,31,5,1.0
45,32,13,0.3076923076923077
45,33,9,0.2222222222222222
45,40,5,1.0
45,41,9,0.25
45,42,5,1.0
45,43,13,0.14285714285714285
45,44,13,0.23076923076923078
45,45,5,1.0
45,46,9,0.6666666666666666
45,47,13,0.07692307692307693
45,48,5,1.0
45,49,9,0.0
45,50,9,0.5555555555555556
45,51,13,0.07692307692307693
45,58,13,0.07692307692307693
45,59,13,0.15384615384615385
45,60,5,1.0
45,61,9,0.4444444444444444
45,62,9,0.1111111111111111
45,63,5,1.0
45,64,5,1.0
45,65,9,0.1111111111111111
45,66,13,0.07692307692307693
45,67,9,0.14285714285714285
45,68,13,0.07692307692307693
45,69,5,1.0
45,76,5,1.0
45,77,5,1.0
45,78,13,0.15384615384615385
45,79,13,0.23076923076923078
45,80,13,0.46153846153846156
45,81,9,0.1111111111111111
45,82,5,1.0
45,83,13,0.23076923076923078
45,84,9,0.1111111111111111
45,85,9,0.5555555555555556
45,86,9,0.4444444444444444
45,87,5,1.0
45,94,9,0.3333333333333333
45,95,9,0.2222222222222222
45,96,9,0.5555555555555556
45,97,5,0.6
45,98,13,0.15384615384615385
45,99,5,1.0
45,100,13,0.15384615384615385
45,101,13,0.3076923076923077
45,102,5,1.0
45,103,5,1.0
45,104,9,0.3333333333333333
45,105,13,0.3076923076923077
45,112,13,0.15384615384615385
45,113,13,0.15384615384615385
45,114,9,0.0
45,115,5,1.0
45,116,5,0.6
45,117,13,0.08333333333333333
45,118,9,0.2222222222222222
45,119,9,0.1111111111111111
45,120,13,0.23076923076923078
45,121,5,0.4
45,122,9,0.3333333333333333
45,123,5,1.0
45,130,5,0.6
45,131,9,0.3333333333333333
45,132,5,1.0
45,133,9,0.4444444444444444
45,134,13,0.18181818181818182
45,135,13,0.3076923076923077
45,136,5,1.0
45,137,5,0.6
45,138,13,0.23076923076923078
45,139,9,0.4444444444444444
45,140,9,0.1111111111111111
45,141,13,0.23076923076923078
45,148,13,0.15384615384615385
45,149,13,0.3076923076923077
45,150,5,1.0
45,151,9,0.3333333333333333
45,152,5,1.0
45,153,5,1.0
45,154,9,0.3333333333333333
45,155,9,0.3333333333333333
45,156,13,0.15384615384615385
45,157,13,0.23076923076923078
45,158,9,0.4444444444444444
45,159,5,1.0
46,4,9,0.0
46,5,9,0.8888888888888888
46,6,5,0.4
46,7,13,0.14285714285714285
46,8,13,0.0
46,9,9,0.0
46,10,5,1.0
46,11,13,0.3333333333333333
46,12,5,1.0
46,13,13,0.4
46,14,9,0.3333333333333333
46,15,5,1.0
46,22,5,1.0
46,23,9,0.125
46,24,9,0.1111111111111111
46,25,13,0.15384615384615385
46,26,13,0.15384615384615385
46,27,5,1.0
46,28,9,0.2222222222222222
46,29,13,0.38461538461538464
46,30,13,0.3076923076923077
46,31,9,0.5555555555555556
46,32,5,1.0
46,33,5,1.0
46,40,5,1.0
46,41,13,0.15384615384615385
46,42,5,1.0
46,43,9,0.5555555555555556
46,44,9,0.5555555555555556
46,45,13,0.07692307692307693
46,46,13,0.23076923076923078
46,47,5,1.0
46,48,9,0.7777777777777778
46,49,9,0.5555555555555556
46,50,13,0.5384615384615384
46,51,5,1.0
46,58,13,0.3076923076923077
46,59,9,0.8888888888888888
46,60,5,1.0
46,61,9,0.7777777777777778
46,62,13,0.14285714285714285
46,63,13,0.3333333333333333
46,64,9,0.2222222222222222
46,65,5,1.0
46,66,13,0.38461538461538464
46,67,9,0.14285714285714285
46,68,5,1.0
46,69,5,0.75
46,76,9,0.2222222222222222
46,77,9,0.1111111111111111
46,78,5,1.0
46,79,5,1.0
46,80,13,0.3076923076923077
46,81,5,1.0
46,82,9,0.8888888888888888
46,83,9,0.7777777777777778
46,84,5,1.0
46,85,13,0.23076923076923078
46,86,13,0.2
46,87,13,0.3333333333333333
46,94,5,1.0
46,95,9,0.6666666666666666
46,96,9,0.6666666666666666
46,97,9,0.4444444444444444
46,98,13,0.4
46,99,13,0.38461538461538464
46,100,5,1.0
46,101,13,0.3333333333333333
46,102,9,0.3333333333333333
46,103,5,1.0
46,104,5,0.2
46,105,13,0.25
46,112,9,0.8888888888888888
46,113,13,0.0
46,114,9,0.3333333333333333
46,115,13,0.23076923076923078
46,116,5,1.0
46,117,9,0.2222222222222222
46,118,5,1.0
46,119,13,0.3076923076923077
46,120,5,1.0
46,121,9,0.7777777777777778
46,122,5,1.0
46,123,13,0.3076923076923077
46,130,5,1.0
46,131,9,0.6666666666666666
46,132,5,1.0
46,133,13,0.07692307692307693
46,134,13,0.38461538461538464
46,135,13,0.07692307692307693
46,136,9,0.0
46,137,9,0.7777777777777778
46,138,13,0.2
46,139,5,1.0
46,140,9,0.5555555555555556
46,141,5,1.0
46,148,5,1.0
46,149,13,0.3333333333333333
46,150,9,0.0
46,151,13,0.25
46,152,5,1.0
46,153,9,0.1111111111111111
46,154,9,0.3333333333333333
46,155,9,0.42857142857142855
46,156,13,0.09090909090909091
46,157,5,1.0
46,158,5,1.0
46,159,13,0.2727272727272727
47,4,9,0.5555555555555556
47,5,5,1.0
47,6,9,0.5555555555555556
47,7,9,0.2857142857142857
47,8,5,1.0
47,9,9,0.6666666666666666
47,10,13,0.15384615384615385
47,11,13,0.46153846153846156
47,12,5,1.0
47,13,13,0.23076923076923078
47,14,5,1.0
47,15,13,0.45454545454545453
47,22,13,0.3076923076923077
47,23,9,0.14285714285714285
47,24,5,1.0
47,25,9,0.5555555555555556
47,26,5,1.0
47,27,9,0.1111111111111111
47,28,5,1.0
47,29,13,0.25
47,30,5,0.4
47,31,13,0.5384615384615384
47,32,13,0.16666666666666666
47,33,9,0.4444444444444444
47,40,5,1.0
47,41,9,0.3333333333333333
47,42,13,0.3076923076923077
47,43,13,0.38461538461538464
47,44,5,1.0
47,45,5,1.0
47,46,5,1.0
47,47,9,0.2222222222222222
47,48,13,0.46153846153846156
47,49,9,0.4444444444444444
47,50,13,0.08333333333333333
47,51,9,0.3333333333333333
47,58,9,0.3333333333333333
47,59,13,0.3076923076923077
47,60,5,1.0
47,61,13,0.3076923076923077
47,62,5,0.8
47,63,9,0.6666666666666666
47,64,9,0.5555555555555556
47,65,5,1.0
47,66,13,0.46153846153846156
47,67,9,0.7777777777777778
47,68,5,0.6
47,69,13,0.18181818181818182
47,76,5,1.0
47,77,5,0.25
47,78,13,0.6
47,79,9,0.4444444444444444
47,80,13,0.15384615384615385
47,81,9,0.6666666666666666
47,82,5,0.6
47,83,5,1.0
47,84,9,0.5555555555555556
47,85,9,0.2222222222222222
47,86,13,0.16666666666666666
47,87,13,0.38461538461538464
47,94,5,1.0
47,95,9,0.4444444444444444
47,96,5,1.0
47,97,9,0.3333333333333333
47,98,5,1.0
47,99,5,1.0
47,100,13,0.09090909090909091
47,101,13,0.23076923076923078
47,102,9,0.4444444444444444
47,103,13,0.23076923076923078
47,104,13,0.23076923076923078
47,105,9,0.1111111111111111
47,112,9,0.4444444444444444
47,113,9,0.4444444444444444
47,114,5,1.0
47,115,13,0.23076923076923078
47,116,9,0.3333333333333333
47,117,13,0.23076923076923078
47,118,5,1.0
47,119,5,1.0
47,120,5,1.0
47,121,13,0.23076923076923078
47,122,9,0.3333333333333333
47,123,13,0.3076923076923077
47,130,9,0.3333333333333333
47,131,13,0.38461538461538464
47,132,5,1.0
47,133,5,1.0
47,134,9,0.3333333333333333
47,135,5,1.0
47,136,13,0.07692307692307693
47,137,9,0.3333333333333333
47,138,13,0.07692307692307693
47,139,5,1.0
47,140,13,0.3076923076923077
47,141,9,0.2222222222222222
47,148,5,1.0
47,149,13,0.07692307692307693
47,150,5,1.0
47,151,9,0.2222222222222222
47,152,13,0.0
47,153,5,1.0
47,154,9,0.7777777777777778
47,155,9,0.0
47,156,9,0.0
47,157,13,0.0
47,158,5,1.0
47,159,13,0.15384615384615385
48,4,5,0.6
48,5,9,0.2222222222222222
48,6,13,0.3076923076923077
48,7,9,0.2222222222222222
48,8,13,0.3076923076923077
48,9,5,1.0
48,10,5,1.0
48,11,9,0.3333333333333333
48,12,5,0.4
48,13,13,0.07692307692307693
48,14,9,0.3333333333333333
48,15,13,0.46153846153846156
48,22,13,0.23076923076923078
48,23,5,0.0
48,24,13,0.3076923076923077
48,25,5,1.0
48,26,13,0.46153846153846156
48,27,5,1.0
48,28,9,0.4444444444444444
48,29,9,0.5555555555555556
48,30,9,0.4444444444444444
48,31,5,1.0
48,32,13,0.3333333333333333
48,33,9,0.3333333333333333
48,40,9,0.2222222222222222
48,41,5,0.2
48,42,5,0.4
48,43,5,1.0
48,44,9,0.5555555555555556
48,45,13,0.6153846153846154
48,46,9,0.6666666666666666
48,47,13,0.6153846153846154
48,48,5,1.0
48,49,9,0.4444444444444444
48,50,13,0.46153846153846156
48,51,13,0.46153846153846156
48,58,5,0.6
48,59,9,0.2222222222222222
48,60,5,1.0
48,61,13,0.23076923076923078
48,62,9,0.7777777777777778
48,63,9,0.1111111111111111
48,64,5,1.0
48,65,13,0.38461538461538464
48,66,5,1.0
48,67,13,0.5384615384615384
48,68,13,0.23076923076923078
48,69,9,0.7777777777777778
48,76,9,0.6666666666666666
48,77,13,0.15384615384615385
48,78,9,0.1111111111111111
48,79,5,1.0
48,80,5,0.8
48,81,5,1.0
48,82,13,0.5384615384615384
48,83,13,0.38461538461538464
48,84,9,0.2222222222222222
48,85,13,0.3
48,86,9,0.6666666666666666
48,87,5,1.0
48,94,13,0.23076923076923078
48,95,13,0.6923076923076923
48,96,9,0.6666666666666666
48,97,9,0.5
48,98,9,0.8888888888888888
48,99,13,0.46153846153846156
48,100,9,0.4444444444444444
48,101,5,1.0
48,102,13,0.6153846153846154
48,103,5,0.6
48,104,5,1.0
48,105,5,0.6
48,112,5,1.0
48,113,9,0.3333333333333333
48,114,9,0.2222222222222222
48,115,5,1.0
48,116,5,0.8
48,117,9,0.5555555555555556
48,118,13,0.07692307692307693
48,119,9,0.5555555555555556
48,120,13,0.38461538461538464
48,121,13,0.18181818181818182
48,122,5,1.0
48,123,13,0.3076923076923077
48,130,9,0.3333333333333333
48,131,5,1.0
48,132,9,0.25
48,133,9,0.3333333333333333
48,134,9,0.4444444444444444
48,135,13,0.0
48,136,5,1.0
48,137,13,0.38461538461538464
48,138,5,1.0
48,139,5,1.0
48,140,13,0.3076923076923077
48,141,13,0.07692307692307693
48,148,13,0.2222222222222222
48,149,13,0.15384615384615385
48,150,9,0.8888888888888888
48,151,13,0.5384615384615384
48,152,13,0.23076923076923078
48,153,9,0.3333333333333333
48,154,9,0.5555555555555556
48,155,9,0.6666666666666666
48,156,5,1.0
48,157,5,0.6
48,158,5,1.0
48,159,5,1.0
49,4,9,0.3333333333333333
49,5,9,0.2222222222222222
49,6,5,0.8
49,7,13,0.15384615384615385
49,8,5,1.0
49,9,5,1.0
49,10,9,0.6666666666666666
49,11,13,0.23076923076923078
49,12,5,0.4
49,13,13,0.3076923076923077
49,14,9,0.3333333333333333
49,15,13,0.23076923076923078
49,22,13,0.6153846153846154
49,23,13,0.15384615384615385
49,24,5,0.8
49,25,9,0.2222222222222222
49,26,5,1.0
49,27,13,0.23076923076923078
49,28,13,0.07692307692307693
49,29,9,0.7777777777777778
49,30,9,0.6666666666666666
49,31,5,0.4
49,32,5,0.6
49,33,9,0.4444444444444444
49,40,9,0.7777777777777778
49,41,9,0.6666666666666666
49,42,9,0.5555555555555556
49,43,13,0.15384615384615385
49,44,5,0.8
49,45,5,1.0
49,46,9,1.0
49,47,13,0.46153846153846156
49,48,13,0.5384615384615384
49,49,5,1.0
49,50,5,0.8
49,51,13,0.6153846153846154
49,58,5,1.0
49,59,5,1.0
49,60,13,0.6153846153846154
49,61,5,0.8
49,62,13,0.46153846153846156
49,63,9,0.2222222222222222
49,64,5,1.0
49,65,9,0.7777777777777778
49,66,13,0.5384615384615384
49,67,9,0.7777777777777778
49,68,13,0.38461538461538464
49,69,9,0.6666666666666666
49,76,9,0.625
49,77,9,0.5555555555555556
49,78,13,0.23076923076923078
49,79,9,0.5555555555555556
49,80,5,0.2
49,81,5,1.0
49,82,9,0.4444444444444444
49,83,5,0.4
49,84,13,0.6153846153846154
49,85,13,0.15384615384615385
49,86,5,1.0
49,87,13,0.5384615384615384
49,94,13,0.6153846153846154
49,95,13,0.38461538461538464
49,96,13,0.3076923076923077
49,97,9,0.6666666666666666
49,98,9,0.625
49,99,5,1.0
49,100,5,1.0
49,101,9,0.8888888888888888
49,102,9,0.2857142857142857
49,103,5,1.0
49,104,5,1.0
49,105,13,0.23076923076923078
49,112,9,1.0
49,113,13,0.46153846153846156
49,114,5,1.0
49,115,9,0.6666666666666666
49,116,9,0.2222222222222222
49,117,5,0.8
49,118,13,0.38461538461538464
49,119,5,1.0
49,120,9,0.25
49,121,13,0.6923076923076923
49,122,13,0.3
49,123,5,1.0
49,130,9,0.6666666666666666
49,131,5,1.0
49,132,9,0.625
49,133,13,0.5384615384615384
49,134,13,0.6153846153846154
49,135,9,0.7777777777777778
49,136,5,0.8
49,137,5,1.0
49,138,13,0.0
49,139,5,1.0
49,140,9,0.7777777777777778
49,141,13,0.6923076923076923
49,148,9,0.0
49,149,5,1.0
49,150,9,0.16666666666666666
49,151,13,0.15384615384615385
49,152,13,0.15384615384615385
49,153,5,1.0
49,154,13,0.5384615384615384
49,155,5,1.0
49,156,9,1.0
49,157,9,0.6666666666666666
49,158,5,1.0
49,159,13,0.6923076923076923
50,4,13,0.18181818181818182
50,5,13,0.46153846153846156
50,6,5,1.0
50,7,9,0.4444444444444444
50,8,5,1.0
50,9,5,1.0
50,10,13,0.38461538461538464
50,11,5,1.0
50,12,9,0.2222222222222222
50,13,9,0.5555555555555556
50,14,9,0.5555555555555556
50,15,13,0.0
50,22,9,0.6666666666666666
50,23,5,1.0
50,24,13,0.3076923076923077
50,25,9,0.4444444444444444
50,26,5,1.0
50,27,5,1.0
50,28,9,0.14285714285714285
50,29,5,1.0
50,30,13,0.15384615384615385
50,31,13,0.15384615384615385
50,32,9,0.5555555555555556
50,33,13,0.23076923076923078
50,40,13,0.23076923076923078
50,41,5,0.6
50,42,5,1.0
50,43,13,0.38461538461538464
50,44,9,0.4444444444444444
50,45,13,0.45454545454545453
50,46,9,0.4444444444444444
50,47,9,0.2222222222222222
50,48,9,0.5714285714285714
50,49,5,1.0
50,50,5,1.0
50,51,13,0.15384615384615385
50,58,9,0.3333333333333333
50,59,13,0.15384615384615385
50,60,13,0.38461538461538464
50,61,5,1.0
50,62,5,1.0
50,63,5,1.0
50,64,9,0.3333333333333333
50,65,13,0.23076923076923078
50,66,5,1.0
50,67,9,0.1111111111111111
50,68,13,0.38461538461538464
50,69,9,0.4444444444444444
50,76,5,1.0
50,77,9,0.5555555555555556
50,78,5,0.2
50,79,13,0.3076923076923077
50,80,9,0.6666666666666666
50,81,5,1.0
50,82,13,0.38461538461538464
50,83,13,0.3076923076923077
50,84,13,0.15384615384615385
50,85,9,0.2857142857142857
50,86,5,1.0
50,87,9,0.5555555555555556
50,94,9,0.7777777777777778
50,95,13,0.5384615384615384
50,96,5,1.0
50,97,9,0.3333333333333333
50,98,9,0.6666666666666666
50,99,5,1.0
50,100,13,0.46153846153846156
50,101,5,1.0
50,102,13,0.5384615384615384
50,103,9,0.6666666666666666
50,104,5,0.6
50,105,13,0.0
50,112,13,0.46153846153846156
50,113,9,0.5555555555555556
50,114,9,0.4444444444444444
50,115,9,0.4444444444444444
50,116,9,0.7777777777777778
50,117,13,0.46153846153846156
50,118,5,0.2
50,119,5,0.6666666666666666
50,120,5,1.0
50,121,13,0.23076923076923078
50,122,13,0.6153846153846154
50,123,5,1.0
50,130,13,0.23076923076923078
50,131,9,0.5555555555555556
50,132,9,0.6666666666666666
50,133,5,1.0
50,134,13,0.38461538461538464
50,135,9,0.6666666666666666
50,136,13,0.46153846153846156
50,137,5,1.0
50,138,9,0.0
50,139,5,1.0
50,140,13,0.38461538461538464
50,141,5,1.0
50,148,5,1.0
50,149,5,0.4
50,150,13,0.38461538461538464
50,151,13,0.46153846153846156
50,152,9,0.6666666666666666
50,153,9,0.6666666666666666
50,154,13,0.38461538461538464
50,155,5,0.0
50,156,13,0.38461538461538464
50,157,5,1.0
50,158,9,0.2
50,159,9,0.7777777777777778
51,4,5,1.0
51,5,9,0.6666666666666666
51,6,13,0.08333333333333333
51,7,9,0.4444444444444444
51,8,5,1.0
51,9,13,0.23076923076923078
51,10,13,0.3076923076923077
51,11,9,0.3333333333333333
51,12,9,0.2222222222222222
51,13,5,0.6
51,14,13,0.07692307692307693
51,15,5,1.0
51,22,9,0.5555555555555556
51,23,13,0.23076923076923078
51,24,13,0.23076923076923078
51,25,5,1.0
51,26,5,1.0
51,27,9,0.4444444444444444
51,28,9,0.3333333333333333
51,29,13,0.46153846153846156
51,30,5,1.0
51,31,13,0.46153846153846156
51,32,9,0.8888888888888888
51,33,5,1.0
51,40,9,0.5555555555555556
51,41,5,1.0
51,42,13,0.3076923076923077
51,43,9,0.5555555555555556
51,44,9,0.6666666666666666
51,45,9,0.3333333333333333
51,46,5,1.0
51,47,13,0.5384615384615384
51,48,5,1.0
51,49,5,1.0
51,50,13,0.16666666666666666
51,51,13,0.3076923076923077
51,58,9,0.4444444444444444
51,59,5,1.0
51,60,13,0.0
51,61,9,0.6666666666666666
51,62,13,0.15384615384615385
51,63,5,1.0
51,64,5,1.0
51,65,13,0.3076923076923077
51,66,5,1.0
51,67,9,0.6666666666666666
51,68,9,0.7777777777777778
51,69,13,0.5384615384615384
51,76,13,0.18181818181818182
51,77,9,0.8888888888888888
51,78,13,0.15384615384615385
51,79,5,1.0
51,80,5,1.0
51,81,9,0.4444444444444444
51,82,13,0.3333333333333333
51,83,9,0.3333333333333333
51,84,5,1.0
51,85,13,0.5384615384615384
51,86,5,1.0
51,87,9,0.7777777777777778
51,94,13,0.5384615384615384
51,95,13,0.46153846153846156
51,96,5,0.4
51,97,13,0.46153846153846156
51,98,9,0.8888888888888888
51,99,9,0.6666666666666666
51,100,5,1.0
51,101,13,0.46153846153846156
51,102,9,0.7777777777777778
