subject,trial_seg,peak_val,peak_pos,early_mean,late_val,decline,plateau_len,volatility,condition,global_trial_num,trial,accuracy_z,predicted_z,load_score_pct,load_label
13,150,0.22734215105565792,5.0,-0.20014837606746222,-0.30115056777270244,0.5284927188283604,2.0,0.3660357721246713,9.0,150.0,150,-0.9081675643660421,-0.7840128604524256,58.50658137532292,과부하
13,151,-0.12997715148590938,5.0,-0.4189979080805816,-0.12997715148590938,0.0,0.0,0.39959482881254166,5.0,151.0,151,0.19086911522269343,0.610904910792434,7.442489851150199,정상
13,152,0.42494382556271315,2.0,0.20964961979857702,-0.017030346382527206,0.44197417194524036,0.0,0.22088280045557582,5.0,152.0,152,1.3545550112578253,0.4607436821165628,14.8726780661828,정상
13,153,0.6148606005613777,4.0,0.16751548256519583,-0.16704335137416226,0.78190395193554,0.0,0.37339630649791583,9.0,153.0,153,-0.584921482134061,-0.06517108223886531,36.35133472751876,정상
13,154,1.2342759371392251,3.0,0.8771489789163172,0.7646690348274854,0.46960690231173974,1.0,0.4125401584256675,9.0,154.0,154,-0.26167539990208005,-0.1494804633428056,38.88547176774511,정상
13,155,0.98212302630954,2.0,0.11639040601863826,-0.6080466560938493,1.5901696824033893,2.0,0.40594595366099845,13.0,155.0,155,-1.1070882303549536,-1.1836298006656498,81.81818181818181,과부하
13,156,0.5343029132330885,8.0,-0.3628026977776214,-0.21198908539755124,0.7462919986306398,2.0,0.31072958362367764,13.0,156.0,156,-0.2119452334048522,-1.1571155409111717,80.42809693689262,과부하
13,157,0.15618113528006017,1.0,-0.3130622503131001,-0.6012090624451396,0.7573901977251998,2.0,0.23082094922671442,9.0,157.0,157,-0.584921482134061,-0.4379073801520448,44.44581129290196,과부하
13,158,0.07203519510657319,1.0,-0.2188856403585147,-0.1450390716626666,0.2170742667692398,0.0,0.37774217919520475,5.0,158.0,158,0.7727120632402594,0.38750054491234537,18.452454176405453,정상
13,159,0.25849153036658734,2.0,-0.10137313538507264,-0.47143005810984295,0.7299215884764303,1.0,0.32356657501987623,5.0,159.0,159,0.7727120632402594,-0.47553492667235026,45.31922745725181,과부하
14,4,0.4623302893811738,4.0,0.13698274677848393,-0.21816636614065654,0.6804966555218304,0.0,0.36582946193210597,5.0,4.0,4,1.0915878201560316,0.015863798715413956,32.943781522942544,정상
14,5,1.3981259563761936,8.0,0.1366129838536075,1.1579647814226934,0.2401611749535002,1.0,0.4173981910460294,13.0,5.0,5,-1.4960332655208413,-0.9846670557672771,68.9260671669332,과부하
14,6,0.030449484859611076,1.0,-0.19123643150279862,-0.15343366929439828,0.18388315415400935,0.0,0.24270741442135318,5.0,6.0,6,1.0915878201560316,0.4732997462428862,13.925452085127318,정상
14,7,0.4859144883090032,10.0,-0.08863765174902483,0.4726607330998034,0.013253755209199802,5.0,0.17056685062170235,13.0,7.0,7,-1.9665098265529999,-1.527628691296666,98.3146758518883,과부하
14,8,0.9945433291012611,11.0,0.3451948020249633,0.1243745465228212,0.8701687825784399,1.0,0.5013659705998057,13.0,8.0,8,-1.0255567044886824,-1.3860446206158872,90.71226473120925,과부하
14,9,1.0694555823262721,6.0,0.22527102539306404,0.42302235689647194,0.6464332254298002,0.0,0.338230707929023,13.0,9.0,9,-1.9665098265529999,-1.0844123225422424,75.77807848443842,과부하
14,10,0.2949966136576512,2.0,-0.4185818443293979,-0.03160545057074948,0.32660206422840066,0.0,0.7859976684522433,9.0,10.0,10,-1.6267211991408852,0.07457157879999601,30.544962480009843,정상
14,11,1.4922532313158046,8.0,0.5986328227008112,1.2167234080065148,0.27552982330928977,0.0,0.37274530981965986,9.0,11.0,11,-1.584247620714371,-1.0066152554697365,70.47607331775126,과부하
14,12,0.8269205562470727,8.0,0.21794328351623893,0.4093191364590325,0.4176014197880402,2.0,0.19310637483348236,9.0,12.0,12,0.7517991927439168,-1.064783136888593,74.09275433632673,과부하
14,13,0.38661387908226263,2.0,-0.010355371306787297,0.25265851234914294,0.1339553667331197,0.0,0.44156834890410296,9.0,13.0,13,-0.947143944316656,0.2524516089769169,24.283429696149582,정상
14,14,0.4599692954412129,3.0,0.04800450424571281,0.3261310762514027,0.1338382191898102,0.0,0.5629091604741324,5.0,14.0,14,-0.7432707678693872,0.11310162258482274,28.89654324025095,정상
14,15,0.4090164397202818,3.0,0.13435214958272965,-0.04954033307358863,0.4585567727938704,0.0,0.22098456183952453,5.0,15.0,15,1.0915878201560316,0.3931393941765421,18.132611637347765,정상
